req_id	spec	section	strength	all_strengths	section_title	text
xmldsig-core1#3.1#deaa026e	xmldsig-core1	3.1	MUST	MUST	Signature Generation	The required steps include the generation of Reference elements and the SignatureValue over SignedInfo.
xmldsig-core1#3.1.2#93d0a69a	xmldsig-core1	3.1.2	MUST	MUST	Signature Generation	3 Construct the Signature element that includes SignedInfo, Object(s) (if desired, encoding may be different than that used for signing), KeyInfo (if required), and SignatureValue.
xmldsig-core1#3.1.2#e1f444b2	xmldsig-core1	3.1.2	SHOULD	SHOULD	Signature Generation	Consequently, applications should be careful to consistently process the document or refrain from using external contributions (e.g., defaults and entities).
xmldsig-core1#3.2#a53b5de4	xmldsig-core1	3.2	MUST	MUST	Core Validation	The required steps of core validation include (1) reference validation, the verification of the digest contained in each Reference in SignedInfo, and (2) the cryptographic signature validation of the signature calculated over SignedInfo.
xmldsig-core1#3.2.1#eb8c24a4	xmldsig-core1	3.2.1	MUST	MUST	Reference Validation	The application must ensure that the CanonicalizationMethod has no dangerous side effects, such as rewriting URIs, (see note on Canonicalization Method ) and that it Sees What is Signed, which is the canonical form.
xmldsig-core1#3.2.2#dc02c492	xmldsig-core1	3.2.2	MUST	MUST	Signature Validation	Additionally, the SignatureMethod URI may have been altered by the canonicalization of SignedInfo (e.g., absolutization of relative URIs) and it is the canonical form that must be used.
xmldsig-core1#3.2.2#7c9229d8	xmldsig-core1	3.2.2	MUST	MUST	Signature Validation	However, the required canonicalization [XML-C14N] of this specification does not change URIs.
xmldsig-core1#4.1#77480217	xmldsig-core1	4.1	MUST	MUST	The ds:CryptoBinary Simple Type	However, if HMAC-SHA1 is the signature algorithm then SignatureValue could have leading zero octets that must be preserved.
xmldsig-core1#4.2#0f1c0daa	xmldsig-core1	4.2	MUST	MUST	The Signature element	Implementation must generate laxly schema valid [XMLSCHEMA-1][XMLSCHEMA-2] Signature elements as specified by the following schema: Schema Definition: <element name="Signature" type="ds:SignatureType"/>.
xmldsig-core1#4.4.1#f599823c	xmldsig-core1	4.4.1	MUST	MUST	The CanonicalizationMethod Element	CanonicalizationMethod is a required element that specifies the canonicalization algorithm applied to the SignedInfo element prior to performing signature calculations.
xmldsig-core1#4.4.1#af9e1a9d	xmldsig-core1	4.4.1	MUST	MUST	The CanonicalizationMethod Element	Implementations must support the required canonicalization algorithms.
xmldsig-core1#4.4.1#a119ad53	xmldsig-core1	4.4.1	MUST	MUST	The CanonicalizationMethod Element	Alternatives to the required canonicalization algorithms (section 6.5), such as Canonical XML with Comments (section 6.5.1) or a minimal canonicalization (such as CRLF and charset normalization) , may be explicitly specified but are not required.
xmldsig-core1#4.4.1#78c731c1	xmldsig-core1	4.4.1	SHOULD	SHOULD	The CanonicalizationMethod Element	Security issues may also arise in the treatment of entity processing and comments if non-XML aware canonicalization algorithms are not properly constrained (see section 8.1.2: Only What is "Seen" Should be Signed).
xmldsig-core1#4.4.1#5fdf52a8	xmldsig-core1	4.4.1	MUST	MUST	The CanonicalizationMethod Element	• XML based canonicalization implementations must be provided with an [XPATH] node-set originally formed from the document containing the SignedInfo and currently indicating the SignedInfo, its descendants, and the attribute and namespace nodes of SignedInfo and its descendant elements.
xmldsig-core1#4.4.1#6e385c20	xmldsig-core1	4.4.1	SHOULD	SHOULD	The CanonicalizationMethod Element	• Text based canonicalization algorithms (such as CRLF and charset normalization) should be provided with the UTF-8 octets that represent the well-formed SignedInfo element, from the first character to the last character of the XML representation, inclusive.
xmldsig-core1#4.4.1#9120dfc8	xmldsig-core1	4.4.1	SHOULD NOT	SHOULD NOT	The CanonicalizationMethod Element	Use of text based canonicalization of SignedInfo is not recommended.
xmldsig-core1#4.4.1#d9502e66	xmldsig-core1	4.4.1	SHOULD	SHOULD	The CanonicalizationMethod Element	For instance, such an implementation should (at least) generate standalone XML instances [XML10].
xmldsig-core1#4.4.1#950b690a	xmldsig-core1	4.4.1	MUST	MUST	The CanonicalizationMethod Element	<complexType name="CanonicalizationMethodType" mixed="true"> <sequence> <any namespace="##any" minOccurs="0" maxOccurs="unbounded"/> <!-- (0,unbounded) elements from (1,1) namespace --> </sequence> <attribute name="Algorithm" type="anyURI" use="required"/> </complexType>.
xmldsig-core1#4.4.2#168ae3ce	xmldsig-core1	4.4.2	MUST	MUST	The SignatureMethod Element	SignatureMethod is a required element that specifies the algorithm used for signature generation and validation.
xmldsig-core1#4.4.2#288e111e	xmldsig-core1	4.4.2	MUST	MUST	The SignatureMethod Element	<complexType name="SignatureMethodType" mixed="true"> <sequence> <element name="HMACOutputLength" minOccurs="0" type="ds:HMACOutputLengthType"/> <any namespace="##other" minOccurs="0" maxOccurs="unbounded"/> <!-- (0,unbounded) elements from (1,1) external namespace --> </sequence> <attribute name="Algorithm" type="anyURI" use="required"/> </complexType> The ds:HMACOutputLength parameter is used for HMAC [HMAC] algorithms.
xmldsig-core1#4.4.2#5f0875cf	xmldsig-core1	4.4.2	MUST	MUST	The SignatureMethod Element	Signatures must be deemed invalid if the truncation length is below the larger of (a) half the underlying hash algorithm's output length, and (b) 80 bits.
xmldsig-core1#4.4.3.1#09f23e3b	xmldsig-core1	4.4.3.1	MUST	MUST	The URI Attribute	The mapping from this attribute's value to a URI reference must be performed as specified in section 3.2.17 of [XMLSCHEMA-2].
xmldsig-core1#4.4.3.1#aaab1243	xmldsig-core1	4.4.3.1	MUST	MUST	The URI Attribute	Dereferencing a URI in the HTTP scheme must comply with the Status Code Definitions of [HTTP11] (e.g., 302, 305 and 307 redirects are followed to obtain the entity-body of a 200 status code response).
xmldsig-core1#4.4.3.1#fdab9518	xmldsig-core1	4.4.3.1	SHOULD	SHOULD	The URI Attribute	Applications should also be cognizant of the fact that protocol parameter and state information, (such as HTTP cookies, HTML device profiles or content negotiation), may affect the content yielded by dereferencing a URI.
xmldsig-core1#4.4.3.1#5398bd7a	xmldsig-core1	4.4.3.1	SHOULD	SHOULD	The URI Attribute	If a resource is identified by more than one URI, the most specific should be used (e.g. http://www.w3.org/2000/06/interop-pressrelease.html.en instead of http://www.w3.org/2000/06/interop-pressrelease).
xmldsig-core1#4.4.3.1#099c7ecf	xmldsig-core1	4.4.3.1	MUST	MUST	The URI Attribute	No validation of the type information is required by this specification.
xmldsig-core1#4.4.3.2#f6c0f8b9	xmldsig-core1	4.4.3.2	MUST	MUST	The Reference Processing Model	For those that want to use these features, a conformant [XPATH] implementation is one way to implement these features, but it is not required.
xmldsig-core1#4.4.3.2#5884c25c	xmldsig-core1	4.4.3.2	MUST	MUST	The Reference Processing Model	Such applications could use a sufficiently functional replacement to a node-set and implement only those XPath expression behaviors required by this specification.
xmldsig-core1#4.4.3.2#ec3cfdac	xmldsig-core1	4.4.3.2	MUST	MUST	The Reference Processing Model	• If the data object is an octet stream and the next transform requires a node-set, the signature application must attempt to parse the octets yielding the required node-set via [XML10] well-formed processing.
xmldsig-core1#4.4.3.2#867bf091	xmldsig-core1	4.4.3.2	MUST	MUST	The Reference Processing Model	• If the data object is a node-set and the next transform requires octets, the signature application must attempt to convert the node-set to an octet stream using Canonical XML [XML-C14N].
xmldsig-core1#4.4.3.2#d4982860	xmldsig-core1	4.4.3.2	MUST	MUST	The Reference Processing Model	Unless the URI-Reference is such a 'same-document' reference , the result of dereferencing the URI-Reference must be an octet stream.
xmldsig-core1#4.4.3.2#71456916	xmldsig-core1	4.4.3.2	MUST	MUST	The Reference Processing Model	When a fragment is not preceded by a URI in the URI-Reference, XML Signature applications must support the null URI and shortname XPointer [XPTR-FRAMEWORK].
xmldsig-core1#4.4.3.2#bcffbc84	xmldsig-core1	4.4.3.2	MUST	MUST	The Reference Processing Model	'#xpointer(/)' must be interpreted to identify the root node [XPATH] of the document that contains the URI attribute.
xmldsig-core1#4.4.3.2#e6e77fee	xmldsig-core1	4.4.3.2	MUST	MUST	The Reference Processing Model	'#xpointer(id('ID'))' must be interpreted to identify the element node identified by '#element(ID)' [XPTR-ELEMENT] when evaluated with respect to the document that contains the URI attribute.
xmldsig-core1#4.4.3.2#2f843736	xmldsig-core1	4.4.3.2	MUST	MUST,SHOULD	The Reference Processing Model	Again, for the sake of interoperability, the element identified as 'chapter1' should be obtained using an XPath transform rather than a URI fragment (shortname XPointer resolution in external resources is not required in this specification).
xmldsig-core1#4.4.3.3#b3fcf8c9	xmldsig-core1	4.4.3.3	MUST	MUST	Same-Document URI-References	Dereferencing a same-document reference must result in an XPath node-set suitable for use by Canonical XML [XML-C14N].
xmldsig-core1#4.4.3.3#e19c3647	xmldsig-core1	4.4.3.3	MUST	MUST	Same-Document URI-References	Specifically, dereferencing a null URI (URI="") must result in an XPath node-set that includes every non-comment node of the XML document containing the URI attribute.
xmldsig-core1#4.4.3.3#bb58e911	xmldsig-core1	4.4.3.3	MUST	MUST	Same-Document URI-References	When processing an XPointer, the application must behave as if the XPointer was evaluated with respect to the XML document containing the URI attribute.
xmldsig-core1#4.4.3.3#615eaa9e	xmldsig-core1	4.4.3.3	MUST	MUST	Same-Document URI-References	The application must behave as if the result of XPointer processing [XPTR-FRAMEWORK] were a node-set derived from the resultant subresource as follows:
xmldsig-core1#4.4.3.3#eafcc92e	xmldsig-core1	4.4.3.3	MUST	MUST	Same-Document URI-References	Dereferencing a same-document reference must result in an XPath node-set suitable for use by Canonical XML [XML-C14N]. Specifically, dereferencing a null URI (URI="") must result in an XPath node-set that includes every non-comment node of the XML document containing the URI attribute. In a fragment URI, the characters after the number sign ('#') character conform to the XPointer syntax [XPTR-FRAMEWORK]. When processing an XPointer, the application must behave as if the XPointer was evaluated with respect to the XML document containing the URI attribute . The application must behave as if the result of XPointer processing [XPTR-FRAMEWORK] were a node-set derived from the resultant subresource as follows: 1 include XPath nodes having full or partial content within the subresource
xmldsig-core1#4.4.3.3#32e65a81	xmldsig-core1	4.4.3.3	MUST	MUST	Same-Document URI-References	Dereferencing a same-document reference must result in an XPath node-set suitable for use by Canonical XML [XML-C14N]. Specifically, dereferencing a null URI (URI="") must result in an XPath node-set that includes every non-comment node of the XML document containing the URI attribute. In a fragment URI, the characters after the number sign ('#') character conform to the XPointer syntax [XPTR-FRAMEWORK]. When processing an XPointer, the application must behave as if the XPointer was evaluated with respect to the XML document containing the URI attribute . The application must behave as if the result of XPointer processing [XPTR-FRAMEWORK] were a node-set derived from the resultant subresource as follows: 2 replace the root node with its children (if it is in the node-set)
